db
http://www.wikidata.org/entity/Q71393
http://www.wikidata.org/entity/Q82486
http://www.wikidata.org/entity/Q82494
http://www.wikidata.org/entity/Q82575
http://www.wikidata.org/entity/Q83478
http://www.wikidata.org/entity/Q103204
http://www.wikidata.org/entity/Q105584
http://www.wikidata.org/entity/Q111130
http://www.wikidata.org/entity/Q116933
http://www.wikidata.org/entity/Q127064
http://www.wikidata.org/entity/Q130334
http://www.wikidata.org/entity/Q131276
http://www.wikidata.org/entity/Q131454
http://www.wikidata.org/entity/Q135622
http://www.wikidata.org/entity/Q136736
http://www.wikidata.org/entity/Q143003
http://www.wikidata.org/entity/Q146113
http://www.wikidata.org/entity/Q150248
http://www.wikidata.org/entity/Q153770
http://www.wikidata.org/entity/Q156376
http://www.wikidata.org/entity/Q157754
http://www.wikidata.org/entity/Q160112
http://www.wikidata.org/entity/Q161718
http://www.wikidata.org/entity/Q164746
http://www.wikidata.org/entity/Q165400
http://www.wikidata.org/entity/Q166032
http://www.wikidata.org/entity/Q166998
http://www.wikidata.org/entity/Q178913
http://www.wikidata.org/entity/Q178954
http://www.wikidata.org/entity/Q182496
http://www.wikidata.org/entity/Q183718
http://www.wikidata.org/entity/Q186844
http://www.wikidata.org/entity/Q187491
http://www.wikidata.org/entity/Q188915
http://www.wikidata.org/entity/Q192824
http://www.wikidata.org/entity/Q193563
http://www.wikidata.org/entity/Q199897
http://www.wikidata.org/entity/Q200959
http://www.wikidata.org/entity/Q203443
http://www.wikidata.org/entity/Q205874
http://www.wikidata.org/entity/Q206033
http://www.wikidata.org/entity/Q206316
http://www.wikidata.org/entity/Q209330
http://www.wikidata.org/entity/Q213660
http://www.wikidata.org/entity/Q213678
http://www.wikidata.org/entity/Q216393
http://www.wikidata.org/entity/Q217196
http://www.wikidata.org/entity/Q217305
http://www.wikidata.org/entity/Q217398
http://www.wikidata.org/entity/Q220509
http://www.wikidata.org/entity/Q221588
http://www.wikidata.org/entity/Q221986
http://www.wikidata.org/entity/Q222784
http://www.wikidata.org/entity/Q223142
http://www.wikidata.org/entity/Q227823
http://www.wikidata.org/entity/Q234110
http://www.wikidata.org/entity/Q234535
http://www.wikidata.org/entity/Q235602
http://www.wikidata.org/entity/Q236903
http://www.wikidata.org/entity/Q239516
http://www.wikidata.org/entity/Q241649
http://www.wikidata.org/entity/Q241790
http://www.wikidata.org/entity/Q241953
http://www.wikidata.org/entity/Q255381
http://www.wikidata.org/entity/Q257303
http://www.wikidata.org/entity/Q260372
http://www.wikidata.org/entity/Q265049
http://www.wikidata.org/entity/Q272530
http://www.wikidata.org/entity/Q278487
http://www.wikidata.org/entity/Q282144
http://www.wikidata.org/entity/Q283579
http://www.wikidata.org/entity/Q287076
http://www.wikidata.org/entity/Q287617
http://www.wikidata.org/entity/Q292649
http://www.wikidata.org/entity/Q298714
http://www.wikidata.org/entity/Q300695
http://www.wikidata.org/entity/Q309481
http://www.wikidata.org/entity/Q309994
http://www.wikidata.org/entity/Q316880
http://www.wikidata.org/entity/Q316930
http://www.wikidata.org/entity/Q320654
http://www.wikidata.org/entity/Q330067
http://www.wikidata.org/entity/Q331520
http://www.wikidata.org/entity/Q333618
http://www.wikidata.org/entity/Q337535
http://www.wikidata.org/entity/Q342658
http://www.wikidata.org/entity/Q344170
http://www.wikidata.org/entity/Q351962
http://www.wikidata.org/entity/Q358734
http://www.wikidata.org/entity/Q366068
http://www.wikidata.org/entity/Q368839
http://www.wikidata.org/entity/Q369089
http://www.wikidata.org/entity/Q371467
http://www.wikidata.org/entity/Q373342
http://www.wikidata.org/entity/Q384060
http://www.wikidata.org/entity/Q389458
http://www.wikidata.org/entity/Q396324
http://www.wikidata.org/entity/Q405753
http://www.wikidata.org/entity/Q407835
http://www.wikidata.org/entity/Q423048
http://www.wikidata.org/entity/Q426356
http://www.wikidata.org/entity/Q433276
http://www.wikidata.org/entity/Q448856
http://www.wikidata.org/entity/Q452795
http://www.wikidata.org/entity/Q460907
http://www.wikidata.org/entity/Q463198
http://www.wikidata.org/entity/Q465854
http://www.wikidata.org/entity/Q468215
http://www.wikidata.org/entity/Q469930
http://www.wikidata.org/entity/Q476178
http://www.wikidata.org/entity/Q477675
http://www.wikidata.org/entity/Q477809
http://www.wikidata.org/entity/Q483199
http://www.wikidata.org/entity/Q485240
http://www.wikidata.org/entity/Q485639
http://www.wikidata.org/entity/Q486744
http://www.wikidata.org/entity/Q494817
http://www.wikidata.org/entity/Q499138
http://www.wikidata.org/entity/Q504063
http://www.wikidata.org/entity/Q523660
http://www.wikidata.org/entity/Q523716
http://www.wikidata.org/entity/Q525000
http://www.wikidata.org/entity/Q526170
http://www.wikidata.org/entity/Q545966
http://www.wikidata.org/entity/Q547473
http://www.wikidata.org/entity/Q549037
http://www.wikidata.org/entity/Q554579
http://www.wikidata.org/entity/Q568769
http://www.wikidata.org/entity/Q570837
http://www.wikidata.org/entity/Q576951
http://www.wikidata.org/entity/Q589757
http://www.wikidata.org/entity/Q590208
http://www.wikidata.org/entity/Q592734
http://www.wikidata.org/entity/Q602243
http://www.wikidata.org/entity/Q602358
http://www.wikidata.org/entity/Q611299
http://www.wikidata.org/entity/Q611833
http://www.wikidata.org/entity/Q612975
http://www.wikidata.org/entity/Q615925
http://www.wikidata.org/entity/Q620946
http://www.wikidata.org/entity/Q622012
http://www.wikidata.org/entity/Q623578
http://www.wikidata.org/entity/Q625817
http://www.wikidata.org/entity/Q630448
http://www.wikidata.org/entity/Q642074
http://www.wikidata.org/entity/Q648625
http://www.wikidata.org/entity/Q649227
http://www.wikidata.org/entity/Q653899
http://www.wikidata.org/entity/Q654724
http://www.wikidata.org/entity/Q656161
http://www.wikidata.org/entity/Q658945
http://www.wikidata.org/entity/Q661934
http://www.wikidata.org/entity/Q666651
http://www.wikidata.org/entity/Q669358
http://www.wikidata.org/entity/Q671143
http://www.wikidata.org/entity/Q672112
http://www.wikidata.org/entity/Q676357
http://www.wikidata.org/entity/Q677683
http://www.wikidata.org/entity/Q689141
http://www.wikidata.org/entity/Q698848
http://www.wikidata.org/entity/Q703857
http://www.wikidata.org/entity/Q719112
http://www.wikidata.org/entity/Q725252
http://www.wikidata.org/entity/Q728415
http://www.wikidata.org/entity/Q729427
http://www.wikidata.org/entity/Q731361
http://www.wikidata.org/entity/Q732004
http://www.wikidata.org/entity/Q738719
http://www.wikidata.org/entity/Q739794
http://www.wikidata.org/entity/Q742640
http://www.wikidata.org/entity/Q748952
http://www.wikidata.org/entity/Q749719
http://www.wikidata.org/entity/Q749928
http://www.wikidata.org/entity/Q750403
http://www.wikidata.org/entity/Q754454
http://www.wikidata.org/entity/Q757251
http://www.wikidata.org/entity/Q758610
http://www.wikidata.org/entity/Q769222
http://www.wikidata.org/entity/Q784031
http://www.wikidata.org/entity/Q789842
http://www.wikidata.org/entity/Q795716
http://www.wikidata.org/entity/Q809825
http://www.wikidata.org/entity/Q809830
http://www.wikidata.org/entity/Q812473
http://www.wikidata.org/entity/Q824553
http://www.wikidata.org/entity/Q829984
http://www.wikidata.org/entity/Q830106
http://www.wikidata.org/entity/Q833424
http://www.wikidata.org/entity/Q836156
http://www.wikidata.org/entity/Q837101
http://www.wikidata.org/entity/Q838302
http://www.wikidata.org/entity/Q838639
http://www.wikidata.org/entity/Q845735
http://www.wikidata.org/entity/Q846596
http://www.wikidata.org/entity/Q849887
http://www.wikidata.org/entity/Q856423
http://www.wikidata.org/entity/Q856552
http://www.wikidata.org/entity/Q856636
http://www.wikidata.org/entity/Q863756
http://www.wikidata.org/entity/Q863769
http://www.wikidata.org/entity/Q867541
http://www.wikidata.org/entity/Q867925
http://www.wikidata.org/entity/Q875787
http://www.wikidata.org/entity/Q895505
http://www.wikidata.org/entity/Q897080
http://www.wikidata.org/entity/Q898716
http://www.wikidata.org/entity/Q907311
http://www.wikidata.org/entity/Q913250
http://www.wikidata.org/entity/Q922063
http://www.wikidata.org/entity/Q926295
http://www.wikidata.org/entity/Q933290
http://www.wikidata.org/entity/Q938726
http://www.wikidata.org/entity/Q939066
http://www.wikidata.org/entity/Q948442
http://www.wikidata.org/entity/Q963120
http://www.wikidata.org/entity/Q969229
http://www.wikidata.org/entity/Q971383
http://www.wikidata.org/entity/Q974352
http://www.wikidata.org/entity/Q974931
http://www.wikidata.org/entity/Q984158
http://www.wikidata.org/entity/Q986985
http://www.wikidata.org/entity/Q1005565
http://www.wikidata.org/entity/Q1029550
http://www.wikidata.org/entity/Q1048694
http://www.wikidata.org/entity/Q1052713
http://www.wikidata.org/entity/Q1061861
http://www.wikidata.org/entity/Q1069474
http://www.wikidata.org/entity/Q1074931
http://www.wikidata.org/entity/Q1075126
http://www.wikidata.org/entity/Q1089788
http://www.wikidata.org/entity/Q1092398
http://www.wikidata.org/entity/Q1092476
http://www.wikidata.org/entity/Q1116305
http://www.wikidata.org/entity/Q1126918
http://www.wikidata.org/entity/Q1127581
http://www.wikidata.org/entity/Q1128537
http://www.wikidata.org/entity/Q1137581
http://www.wikidata.org/entity/Q1138257
http://www.wikidata.org/entity/Q1138720
http://www.wikidata.org/entity/Q1139587
http://www.wikidata.org/entity/Q1145963
http://www.wikidata.org/entity/Q1150348
http://www.wikidata.org/entity/Q1154753
http://www.wikidata.org/entity/Q1164485
http://www.wikidata.org/entity/Q1165538
http://www.wikidata.org/entity/Q1165773
http://www.wikidata.org/entity/Q1188969
http://www.wikidata.org/entity/Q1194038
http://www.wikidata.org/entity/Q1195495
http://www.wikidata.org/entity/Q1200925
http://www.wikidata.org/entity/Q1201876
http://www.wikidata.org/entity/Q1202218
http://www.wikidata.org/entity/Q1202224
http://www.wikidata.org/entity/Q1203596
http://www.wikidata.org/entity/Q1204237
http://www.wikidata.org/entity/Q1208798
http://www.wikidata.org/entity/Q1210343
http://www.wikidata.org/entity/Q1224715
http://www.wikidata.org/entity/Q1228663
http://www.wikidata.org/entity/Q1262004
http://www.wikidata.org/entity/Q1275301
http://www.wikidata.org/entity/Q1318318
http://www.wikidata.org/entity/Q1340088
http://www.wikidata.org/entity/Q1340194
http://www.wikidata.org/entity/Q1340204
http://www.wikidata.org/entity/Q1345229
http://www.wikidata.org/entity/Q1349655
http://www.wikidata.org/entity/Q1358661
http://www.wikidata.org/entity/Q1362459
http://www.wikidata.org/entity/Q1373513
http://www.wikidata.org/entity/Q1377803
http://www.wikidata.org/entity/Q1381966
http://www.wikidata.org/entity/Q1392352
http://www.wikidata.org/entity/Q1393129
http://www.wikidata.org/entity/Q1410641
http://www.wikidata.org/entity/Q1410688
http://www.wikidata.org/entity/Q1415322
http://www.wikidata.org/entity/Q1420123
http://www.wikidata.org/entity/Q1420342
http://www.wikidata.org/entity/Q1440347
http://www.wikidata.org/entity/Q1445584
http://www.wikidata.org/entity/Q1453477
http://www.wikidata.org/entity/Q1454942
http://www.wikidata.org/entity/Q1479861
http://www.wikidata.org/entity/Q1486843
http://www.wikidata.org/entity/Q1488929
http://www.wikidata.org/entity/Q1492436
http://www.wikidata.org/entity/Q1493923
http://www.wikidata.org/entity/Q1502787
http://www.wikidata.org/entity/Q1504847
http://www.wikidata.org/entity/Q1515833
http://www.wikidata.org/entity/Q1520117
http://www.wikidata.org/entity/Q1520862
http://www.wikidata.org/entity/Q1521377
http://www.wikidata.org/entity/Q1526131
http://www.wikidata.org/entity/Q1530158
http://www.wikidata.org/entity/Q1530562
http://www.wikidata.org/entity/Q1531570
http://www.wikidata.org/entity/Q1550070
http://www.wikidata.org/entity/Q1558099
http://www.wikidata.org/entity/Q1564708
http://www.wikidata.org/entity/Q1624230
http://www.wikidata.org/entity/Q1630304
http://www.wikidata.org/entity/Q1653460
http://www.wikidata.org/entity/Q1655027
http://www.wikidata.org/entity/Q1655167
http://www.wikidata.org/entity/Q1657282
http://www.wikidata.org/entity/Q1662358
http://www.wikidata.org/entity/Q1669529
http://www.wikidata.org/entity/Q1669874
http://www.wikidata.org/entity/Q1681293
http://www.wikidata.org/entity/Q1695289
http://www.wikidata.org/entity/Q1714149
http://www.wikidata.org/entity/Q1730184
http://www.wikidata.org/entity/Q1739833
http://www.wikidata.org/entity/Q1749949
http://www.wikidata.org/entity/Q1768199
http://www.wikidata.org/entity/Q1770710
http://www.wikidata.org/entity/Q1787111
http://www.wikidata.org/entity/Q1789030
http://www.wikidata.org/entity/Q1790510
http://www.wikidata.org/entity/Q1798125
http://www.wikidata.org/entity/Q1815103
http://www.wikidata.org/entity/Q1822317
http://www.wikidata.org/entity/Q1823134
http://www.wikidata.org/entity/Q1825477
http://www.wikidata.org/entity/Q1829674
http://www.wikidata.org/entity/Q1829808
http://www.wikidata.org/entity/Q1850858
http://www.wikidata.org/entity/Q1863943
http://www.wikidata.org/entity/Q1883121
http://www.wikidata.org/entity/Q1896569
http://www.wikidata.org/entity/Q1953414
http://www.wikidata.org/entity/Q1955025
http://www.wikidata.org/entity/Q1960551
http://www.wikidata.org/entity/Q1964306
http://www.wikidata.org/entity/Q1967876
http://www.wikidata.org/entity/Q1978245
http://www.wikidata.org/entity/Q1982075
http://www.wikidata.org/entity/Q2090445
http://www.wikidata.org/entity/Q2111979
http://www.wikidata.org/entity/Q2117742
http://www.wikidata.org/entity/Q2118845
http://www.wikidata.org/entity/Q2158761
http://www.wikidata.org/entity/Q2167315
http://www.wikidata.org/entity/Q2193337
http://www.wikidata.org/entity/Q2199289
http://www.wikidata.org/entity/Q2271609
http://www.wikidata.org/entity/Q2296741
http://www.wikidata.org/entity/Q2299611
http://www.wikidata.org/entity/Q2335394
http://www.wikidata.org/entity/Q2359213
http://www.wikidata.org/entity/Q2365820
http://www.wikidata.org/entity/Q2389071
http://www.wikidata.org/entity/Q2416247
http://www.wikidata.org/entity/Q2438411
http://www.wikidata.org/entity/Q2449070
http://www.wikidata.org/entity/Q2474535
http://www.wikidata.org/entity/Q2491719
http://www.wikidata.org/entity/Q2492014
http://www.wikidata.org/entity/Q2494649
http://www.wikidata.org/entity/Q2498180
http://www.wikidata.org/entity/Q2542010
http://www.wikidata.org/entity/Q2553334
http://www.wikidata.org/entity/Q2564157
http://www.wikidata.org/entity/Q2567271
http://www.wikidata.org/entity/Q2574338
http://www.wikidata.org/entity/Q2578548
http://www.wikidata.org/entity/Q2587539
http://www.wikidata.org/entity/Q2597810
http://www.wikidata.org/entity/Q2601390
http://www.wikidata.org/entity/Q2621214
http://www.wikidata.org/entity/Q2629164
http://www.wikidata.org/entity/Q2635117
http://www.wikidata.org/entity/Q2638147
http://www.wikidata.org/entity/Q2642057
http://www.wikidata.org/entity/Q2664168
http://www.wikidata.org/entity/Q2725928
http://www.wikidata.org/entity/Q2728585
http://www.wikidata.org/entity/Q2745222
http://www.wikidata.org/entity/Q2777905
http://www.wikidata.org/entity/Q2835653
http://www.wikidata.org/entity/Q2873219
http://www.wikidata.org/entity/Q2877812
http://www.wikidata.org/entity/Q2886420
http://www.wikidata.org/entity/Q2891107
http://www.wikidata.org/entity/Q2929945
http://www.wikidata.org/entity/Q2933562
http://www.wikidata.org/entity/Q3025975
http://www.wikidata.org/entity/Q3026336
http://www.wikidata.org/entity/Q3026708
http://www.wikidata.org/entity/Q3041655
http://www.wikidata.org/entity/Q3046170
http://www.wikidata.org/entity/Q3047275
http://www.wikidata.org/entity/Q3066228
http://www.wikidata.org/entity/Q3069560
http://www.wikidata.org/entity/Q3074625
http://www.wikidata.org/entity/Q3100478
http://www.wikidata.org/entity/Q3128305
http://www.wikidata.org/entity/Q3143010
http://www.wikidata.org/entity/Q3189927
http://www.wikidata.org/entity/Q3224188
http://www.wikidata.org/entity/Q3237831
http://www.wikidata.org/entity/Q3238917
http://www.wikidata.org/entity/Q3244528
http://www.wikidata.org/entity/Q3245068
http://www.wikidata.org/entity/Q3249745
http://www.wikidata.org/entity/Q3252582
http://www.wikidata.org/entity/Q3252588
http://www.wikidata.org/entity/Q3253446
http://www.wikidata.org/entity/Q3253460
http://www.wikidata.org/entity/Q3273050
http://www.wikidata.org/entity/Q3294867
http://www.wikidata.org/entity/Q3337699
http://www.wikidata.org/entity/Q3394318
http://www.wikidata.org/entity/Q3419343
http://www.wikidata.org/entity/Q3432181
http://www.wikidata.org/entity/Q3441047
http://www.wikidata.org/entity/Q3456276
http://www.wikidata.org/entity/Q3462918
http://www.wikidata.org/entity/Q3470898
http://www.wikidata.org/entity/Q3494803
http://www.wikidata.org/entity/Q3495447
http://www.wikidata.org/entity/Q3550322
http://www.wikidata.org/entity/Q3558407
http://www.wikidata.org/entity/Q3561957
http://www.wikidata.org/entity/Q3568028
http://www.wikidata.org/entity/Q3568033
http://www.wikidata.org/entity/Q3610461
http://www.wikidata.org/entity/Q3639610
http://www.wikidata.org/entity/Q3644573
http://www.wikidata.org/entity/Q3648541
http://www.wikidata.org/entity/Q3710090
http://www.wikidata.org/entity/Q3725023
http://www.wikidata.org/entity/Q3725030
http://www.wikidata.org/entity/Q3739211
http://www.wikidata.org/entity/Q3743725
http://www.wikidata.org/entity/Q3792882
http://www.wikidata.org/entity/Q3841788
http://www.wikidata.org/entity/Q3855093
http://www.wikidata.org/entity/Q3859883
http://www.wikidata.org/entity/Q3875032
http://www.wikidata.org/entity/Q3890886
http://www.wikidata.org/entity/Q3892199
http://www.wikidata.org/entity/Q3892772
http://www.wikidata.org/entity/Q3919762
http://www.wikidata.org/entity/Q3919792
http://www.wikidata.org/entity/Q3920019
http://www.wikidata.org/entity/Q3933727
http://www.wikidata.org/entity/Q3938001
http://www.wikidata.org/entity/Q3981969
http://www.wikidata.org/entity/Q4026990
http://www.wikidata.org/entity/Q4035313
http://www.wikidata.org/entity/Q4037789
http://www.wikidata.org/entity/Q4039395
http://www.wikidata.org/entity/Q4044680
http://www.wikidata.org/entity/Q4048404
http://www.wikidata.org/entity/Q4048883
http://www.wikidata.org/entity/Q4080107
http://www.wikidata.org/entity/Q4114391
http://www.wikidata.org/entity/Q4115217
http://www.wikidata.org/entity/Q4127348
http://www.wikidata.org/entity/Q4167410
http://www.wikidata.org/entity/Q4167836
http://www.wikidata.org/entity/Q4217446
http://www.wikidata.org/entity/Q4228948
http://www.wikidata.org/entity/Q4290954
http://www.wikidata.org/entity/Q4330203
http://www.wikidata.org/entity/Q4349956
http://www.wikidata.org/entity/Q4350749
http://www.wikidata.org/entity/Q4357006
http://www.wikidata.org/entity/Q4360221
http://www.wikidata.org/entity/Q4397919
http://www.wikidata.org/entity/Q4508871
http://www.wikidata.org/entity/Q4532136
http://www.wikidata.org/entity/Q4532152
http://www.wikidata.org/entity/Q4537983
http://www.wikidata.org/entity/Q4537980
http://www.wikidata.org/entity/Q4558504
http://www.wikidata.org/entity/Q4584301
http://www.wikidata.org/entity/Q4654925
http://www.wikidata.org/entity/Q4663261
http://www.wikidata.org/entity/Q4732979
http://www.wikidata.org/entity/Q4740860
http://www.wikidata.org/entity/Q4743718
http://www.wikidata.org/entity/Q4762034
http://www.wikidata.org/entity/Q4824241
http://www.wikidata.org/entity/Q4835523
http://www.wikidata.org/entity/Q4837690
http://www.wikidata.org/entity/Q4966413
http://www.wikidata.org/entity/Q4986057
http://www.wikidata.org/entity/Q4993381
http://www.wikidata.org/entity/Q4993881
http://www.wikidata.org/entity/Q5032525
http://www.wikidata.org/entity/Q5043977
